voyageID,voyage,port,whaling_ground,sealing_ground,year,whales,whale_oil,seals,seal_oil,whales_other,source,masterID,master_unc,master,vesselID,vessel,vessel_type,tonnage,notes
SV3203,Camperdown : 1877,Dundee,Davis Strait,Only whaling,1877,9,74,,,,,SM0186,,Gravill,SS043,Camperdown,steamer,424,"Appears not to have gone sealing at EG, although listed as having done so - poor reward because of the state of the EG seal stocks; deploying vessels strategically (maximise profits); not wanting to risk DS fishery were stock also makes returns increasingly problematic; etc.??"
SV3204,Erik : 1877,Dundee,Davis Strait,Only whaling,1877,2,37,,,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,"Appears not to have gone sealing at EG, although listed as having done so."
SV3198,Esquimaux : 1877,Dundee,Davis Strait,East Greenland,1877,12,121,6157,70,,,SM0542,,"Yule, C",SS095,Esquimaux,steamer,436,
SV3205,Intrepid : 1877,Dundee,Davis Strait,Only whaling,1877,2,10,,,,,SM0428,,Souter,SS130,Intrepid,steamer,434,"Appears not to have gone sealing at EG, although listed as having done so."
SV3199,Jan Mayen : 1877,Dundee,Davis Strait,East Greenland,1877,5,62,5012,68,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,
SV3200,Narwhal : 1877,Dundee,Davis Strait,East Greenland,1877,7,81,6040,,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,
SV3206,Nova Zembla : 1877,Dundee,Davis Strait,Only whaling,1877,2,28,,,,,SM0265,,Loffey,SS190,Nova Zembla,steamer,255,"Appears not to have gone sealing at EG, although listed as having done so."
SV3201,Polynia : 1877,Dundee,Davis Strait,East Greenland,1877,9,138,3956,55,,,SM0249,,Kilgour,SS207,Polynia,steamer,358,
SV3202,Ravenscraig : 1877,Dundee,Davis Strait,East Greenland,1877,6,40,4039,36,,,SM0528,,West,SS225,Ravenscraig,steamer,558,
SV3207,Victor : 1877,Dundee,Davis Strait,Only whaling,1877,6,60,,,,,SM0337,?,Nicoll,SS282,Victor,steamer,278,"Appears not to have gone sealing at EG, although listed as having done so."
SV3210,Eclipse : 1877,Peterhead,East Greenland,East Greenland,1877,2,20,4307,91,,,SM0190,,"Gray, D",SS077,Eclipse,steamer,295,
SV3211,Hope : 1877,Peterhead,Only sealing,East Greenland,1877,,,6164,113,,,SM0197,,"Gray, J, Jr",SS126,Hope,steamer,307,
SV3212,Jan Mayen : 1877,Peterhead,Davis Strait,Only whaling,1877,3,60,,,,,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,Includes 300 ww/belugas.
SV3213,Labrador : 1877,Peterhead,Only sealing,East Greenland,1877,,,2500,53,,,SM0188,,"Gray, A",SS152,Labrador,steamer,266,
SV3214,Mazinthien : 1877,Peterhead,Only sealing,East Greenland,1877,,,956,21,,,SM0275,,"M'Dougal, D",SS176,Mazinthien,steamer,408,
SV3215,Perseverance : 1877,Peterhead,Only sealing,East Greenland,1877,,,250,,8 bn (5),,SM0064,,"Brown, J",SS202,Perseverance,sailing vessel,163,"Includes oil from 8 bottle-nosed 'whales' - also becoming, with WW, targets, though reluctantly, as they look for alternative opportunities with the traditional whale/seal fisheries in decline. Then to CG."
SV3216,Xanthus : 1877,Peterhead,Cumberland Gulf,,1877,,,,,,,SM0502,,Walker,SS291,Xanthus,sailing vessel,217,Refer to SAW. CG.
SV3222,Active : 1878,Dundee,Only sealing,East Greenland,1878,,,3977,56,,,SM0167,,"Fairweather, A",SS005,Active,steamer,237,
SV3217,Arctic 2 : 1878,Dundee,Davis Strait,Newfoundland,1878,1,18,33678,336,,,SM0003,,Adams,SS025,Arctic 2,steamer,522,
SV3218,Aurora : 1878,Dundee,Davis Strait,Newfoundland,1878,1,18,11439,20,,,SM0043,,Bannerman,SS027,Aurora,steamer,367,
SV3231,Camperdown : 1878,Dundee,Davis Strait,East Greenland,1878,1,14,166,2,,,SM0186,,Gravill,SS043,Camperdown,steamer,424,"Lost off C Kater, Baffin Island, 10 October, thus the single whale may have been taken at EG, with produce off loaded before proceeding on to DS??."
SV3225,Erik : 1878,Dundee,Only sealing,East Greenland,1878,,,4582,59,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,
SV3220,Esquimaux : 1878,Dundee,Only sealing,Newfoundland,1878,,,3576,56,,,SM0542,,"Yule, C",SS095,Esquimaux,steamer,436,Almost certainly whaled at DS but no luck.
SV3223,Intrepid : 1878,Dundee,Only sealing,East Greenland,1878,,,3612,49,,,SM0337,?,Nicoll,SS130,Intrepid,steamer,434,
SV3227,Jan Mayen : 1878,Dundee,Only sealing,East Greenland,1878,,,4615,81,9 bn,,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,"Oil of 9 bottle-nosed as well (not differientated) - was in P'head fleet previous year, under the same master, but different tonnage (337). Probly to pursue BN as well as seals."
SV3226,Jan Mayen : 1878,Dundee,Davis Strait,East Greenland,1878,2,40,5023,70,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,
SV3643,Mazinthien : 1878,Dundee,Davis Strait,Only whaling,1878,0,0,,,,,SM0265,,Loffey,SS176,Mazinthien,steamer,308,Clean. Tonnage changed to 308 with transfer to Dundee.
SV3221,Narwhal : 1878,Dundee,Davis Strait,Newfoundland,1878,1,16,738,8,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,Almost certainly whaled at DS but no luck.
SV3228,Nova Zembla : 1878,Dundee,Only sealing,East Greenland,1878,,,5000,68,,,SM0204,,"Guy, W",SS190,Nova Zembla,steamer,255,
SV3229,Polynia : 1878,Dundee,Davis Strait,East Greenland,1878,1,16,59,1,,,SM0249,,Kilgour,SS207,Polynia,steamer,358,
SV3224,Ravenscraig : 1878,Dundee,Only sealing,East Greenland,1878,,,3856,50,,,SM0528,,West,SS225,Ravenscraig,steamer,558,
SV3230,Victor : 1878,Dundee,Davis Strait,Only whaling,1878,0,0,,,,,SM0566,,Adams,SS282,Victor,steamer,278,'clean.'
SV3232,Alert : 1878,Peterhead,Cumberland Gulf,,1878,,,,,,,SM0517,,Watson,SS012,Alert,sailing vessel,130,Refer to SAW. CG.
SV3236,Eclipse : 1878,Peterhead,East Greenland,East Greenland,1878,11,115,4700,85,,,SM0190,,"Gray, D",SS077,Eclipse,steamer,295,"Not surprisingly, the only master to do well sealing and whaling at EG."
SV3237,Hope : 1878,Peterhead,East Greenland,East Greenland,1878,8,88,4100,65,,,SM0197,,"Gray, J, Jr",SS126,Hope,steamer,307,"Also learned  from father (and same traits), perhaps even working together as often occurred with family, same company, friends, etc."
SV3238,Labrador : 1878,Peterhead,Only sealing,East Greenland,1878,,,4200,55,,,SM0188,,"Gray, A",SS152,Labrador,steamer,266,"In the family - Also learned  from father (and same traits), perhaps even working together as often occurred with family, same company, friends, etc."
SV3233,Perseverance : 1878,Peterhead,Cumberland Gulf,,1878,,,,,,,SM0064,,"Brown, J",SS202,Perseverance,sailing vessel,163,Refer to SAW. CG.
SV3234,Polar Star : 1878,Peterhead,Cumberland Gulf,,1878,,,,,,,SM0052,,"Birnie, J",SS205,Polar Star,sailing vessel,215,Refer to SAW. CG.
SV3235,Windward : 1878,Peterhead,Cumberland Gulf,,1878,,,,,,,SM0330,,"Murray, A",SS293,Windward,steamer,245,Refer to SAW. CG.
SV3243,Active : 1879,Dundee,Davis Strait,East Greenland,1879,3,23,1721,22,,,SM0168,,"Fairweather, J",SS005,Active,steamer,237,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3239,Arctic 2 : 1879,Dundee,Davis Strait,Newfoundland,1879,8,100,19756,197,,,SM0003,,Adams,SS025,Arctic 2,steamer,522,
SV3240,Aurora : 1879,Dundee,Davis Strait,Newfoundland,1879,6,30,26614,245,,,SM0043,,Bannerman,SS027,Aurora,steamer,367,Two Dundee companies have now established plants in St. john's.
SV3244,Erik : 1879,Dundee,Davis Strait,East Greenland,1879,2,17,2200,24,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3241,Esquimaux : 1879,Dundee,Davis Strait,Newfoundland,1879,3,35,13178,130,,,SM0542,,"Yule, C",SS095,Esquimaux,steamer,436,
SV3245,Intrepid : 1879,Dundee,Davis Strait,East Greenland,1879,8,55,983,12,,,SM0337,?,Nicoll,SS130,Intrepid,steamer,434,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3251,Jan Mayen : 1879,Dundee,Only sealing,East Greenland,1879,,,5070,110,1 bn,,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,Includes 1 bottle-nosed whale.
SV3246,Jan Mayen : 1879,Dundee,Davis Strait,East Greenland,1879,5,71,2046,26,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3247,Mazinthien : 1879,Dundee,Davis Strait,East Greenland,1879,3,36,1734,22,,,SM0428,,Souter,SS176,Mazinthien,steamer,308,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3242,Narwhal : 1879,Dundee,Davis Strait,Newfoundland,1879,7,60,10809,120,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,
SV3248,Nova Zembla : 1879,Dundee,Davis Strait,East Greenland,1879,5,76,2090,25,,,SM0204,,"Guy, W",SS190,Nova Zembla,steamer,255,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3252,Our Queen : 1879,Dundee,Davis Strait,East Greenland,1879,14,120,2483,35,,,SM0167,,"Fairweather, A",SS194,Our Queen,steamer,317,"Lost at DS 18 July - thus whales must have been salvaged, or taken at EG (unlikely) -  or might be produce of whales lost, but covered by insurance???"
SV3249,Polynia : 1879,Dundee,Davis Strait,East Greenland,1879,4,37,2000,23,,,SM0249,,Kilgour,SS207,Polynia,steamer,358,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3253,Ravenscraig : 1879,Dundee,Davis Strait,East Greenland,1879,3,13,1784,17,,,SM0566,,Adams,SS225,Ravenscraig,steamer,558,"Lost - thus whales must have been salvaged, or taken at EG (unlikely) -  or might be produce of whales lost, but covered by insurance???"
SV3250,Victor : 1879,Dundee,East Greenland,East Greenland,1879,1,12,3478,60,,,SM0139,,"Davidson, J",SS282,Victor,steamer,278,EG harp stock seriouisly depleted - supports wistom of recent commitment to NL.
SV3254,Eclipse : 1879,Peterhead,East Greenland,East Greenland,1879,4,44,3153,58,,,SM0190,,"Gray, D",SS077,Eclipse,steamer,295,
SV3255,Hope : 1879,Peterhead,East Greenland,East Greenland,1879,1,8,2023,38,,,SM0197,,"Gray, J, Jr",SS126,Hope,steamer,307,
SV3256,Labrador : 1879,Peterhead,Only sealing,East Greenland,1879,,,1250,18,,,SM0188,,"Gray, A",SS152,Labrador,steamer,266,
SV3257,Perseverance : 1879,Peterhead,Only sealing,East Greenland,1879,,,1158,15,,,SM0064,,"Brown, J",SS202,Perseverance,sailing vessel,163,Then off to CG.
SV3258,Windward : 1879,Peterhead,East Greenland,East Greenland,1879,1,20,1853,30,,,SM0330,,"Murray, A",SS293,Windward,steamer,245,
SV3264,Active : 1880,Dundee,Davis Strait,East Greenland,1880,15,140,3286,47,,,SM0168,,"Fairweather, J",SS005,Active,steamer,237,
SV3259,Arctic 2 : 1880,Dundee,Davis Strait,Newfoundland,1880,12,160,17011,170,560 ww,,SM0003,,Adams,SS025,Arctic 2,steamer,522,"Includes 560 WW - a new small-scale attempt, with BN, to replace failing traditional fisheries (there is a slight chance that the WW may have been collected from CG land stations??). "
SV3260,Aurora : 1880,Dundee,Davis Strait,Newfoundland,1880,20,180,9578,100,,,SM0167,,"Fairweather, A",SS027,Aurora,steamer,367,
SV3265,Erik : 1880,Dundee,Davis Strait,East Greenland,1880,6,68,3500,48,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,
SV3261,Esquimaux : 1880,Dundee,Davis Strait,Newfoundland,1880,6,52,6425,77,,,SM0163,?,Edwards,SS095,Esquimaux,steamer,436,
SV3266,Intrepid : 1880,Dundee,Davis Strait,East Greenland,1880,6,34,2715,36,,,SM0337,?,Nicoll,SS130,Intrepid,steamer,434,
SV3270,Jan Mayen : 1880,Dundee,Only sealing,East Greenland,1880,,,4269,96,,,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,"More owners/masters not prepared to take on double voyages, especially if EG sealing is relatively successful, and Scottish effort at NL is contributing to stock reduction in that region."
SV3267,Jan Mayen : 1880,Dundee,Davis Strait,East Greenland,1880,14,87,3600,48,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,Note: Bowheads at DS declining in size (stock decline) as had occurred earlier at EG.
SV3272,Mazinthien : 1880,Dundee,Davis Strait,Only whaling,1880,10,55,,,,,SM0428,,Souter,SS176,Mazinthien,steamer,308,"Others decide to focus on profits even a low catch at DS can yield - whales getting increasingly smaller, a sign that the bowhead stock is the verge of economic extinction."
SV3262,Narwhal : 1880,Dundee,Davis Strait,Newfoundland,1880,6,51,13769,143,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,
SV3268,Nova Zembla : 1880,Dundee,Davis Strait,East Greenland,1880,7,87,2000,28,,,SM0204,,"Guy, W",SS190,Nova Zembla,steamer,255,
SV3269,Polynia : 1880,Dundee,Davis Strait,East Greenland,1880,4,48,3500,35,,,SM0249,,Kilgour,SS207,Polynia,steamer,358,
SV3263,Resolute : 1880,Dundee,Davis Strait,Newfoundland,1880,6,54,497,7,,,SM0542,,"Yule, C",SS227,Resolute,steamer,424,New and 5th Dundee sealer at NL - Dundee Seal and Whale Fishing Co.'s 3rd ship.
SV3271,Victor : 1880,Dundee,Only sealing,East Greenland,1880,,,6110,165,,,SM0139,,"Davidson, J",SS282,Victor,steamer,278,"More owners/masters not prepared to take on double voyages, especially if EG sealing is relatively successful, and Scottish effort at NL is contributing to stock reduction in that region."
SV3273,Eclipse : 1880,Peterhead,East Greenland,East Greenland,1880,3,32,5100,82,30 bn,,SM0190,,"Gray, D",SS077,Eclipse,steamer,295,"Gray still prefers EG for sealing and whaling. Also caught 30 BN, usually harpooned at sea in the general EG area, while the smaller WW/belugas are usually obtained through drives at DS."
SV3274,Hope : 1880,Peterhead,East Greenland,East Greenland,1880,2,17,3568,50,,,SM0197,,"Gray, J, Jr",SS126,Hope,steamer,307,Runs in the family - Gray still prefers EG for sealing and whaling
SV3276,Perseverance : 1880,Peterhead,Cumberland Gulf,,1880,,,,,,,SM0064,,"Brown, J",SS202,Perseverance,sailing vessel,163,Refer to SAW. 
SV3275,Windward : 1880,Peterhead,Only sealing,East Greenland,1880,,,3800,85,,,SM0330,,"Murray, A",SS293,Windward,steamer,245,
SV3277,Xanthus : 1880,Peterhead,Davis Strait,Newfoundland,1880,0,0,532,5,,,SM0000,,Unknown,SS291,Xanthus,sailing vessel,217,"Lost whaling in DS - had been trapped in C Gulf 12 miles from land station the previous fall where she was to winter. Eventually freed off NL in the spring where she was repaired and sent to the local seal fishery - poor results - sailed to DS whaling, further damage, and scuttled (see SAW)."
SV3284,Active : 1881,Dundee,Davis Strait,East Greenland,1881,4,47,1676,20,,,SM0168,,"Fairweather, J",SS005,Active,steamer,237,EG sealing comes no where close to matching NL.
SV3278,Arctic 2 : 1881,Dundee,Davis Strait,Newfoundland,1881,13,127,3040,29,,,SM0003,,Adams,SS025,Arctic 2,steamer,522,
SV3279,Aurora : 1881,Dundee,Davis Strait,Newfoundland,1881,5,35,24875,243,,,SM0167,,"Fairweather, A",SS027,Aurora,steamer,367,Bowheads at DS become increasingly smaller.
SV3285,Erik : 1881,Dundee,Davis Strait,East Greenland,1881,4,46,1027,10,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,EG sealing comes no where close to matching NL.
SV3280,Esquimaux : 1881,Dundee,Davis Strait,Newfoundland,1881,2,23,25439,284,,,SM0163,?,Edwards,SS095,Esquimaux,steamer,436,
SV3291,Intrepid : 1881,Dundee,Only sealing,East Greenland,1881,,,1709,36,17 bn (19),,SM0554,,"Davidson, R",SS130,Intrepid,steamer,434,"Note: The whales were BN, which industry has increasingly turned to as an EG 'whaling' option - not nearly as profitable a venture and relatively short-lived - also mostly an alternative for the less competitive older, smaller and under powered ships."
SV3292,Jan Mayen : 1881,Dundee,Only sealing,East Greenland,1881,,,2396,40,5 bn (5),,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,"The whales were BN, which industry has increasingly turned to as an EG 'whaling' option"
SV3286,Jan Mayen : 1881,Dundee,Davis Strait,East Greenland,1881,2,21,1720,17,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,EG sealing comes no where close to matching NL.
SV3287,Mazinthien : 1881,Dundee,Davis Strait,East Greenland,1881,3,27,1000,11,,,SM0428,,Souter,SS176,Mazinthien,steamer,308,EG sealing comes no where close to matching NL.
SV3281,Narwhal : 1881,Dundee,Davis Strait,Newfoundland,1881,1,14,31557,357,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,
SV3288,Nova Zembla : 1881,Dundee,Davis Strait,East Greenland,1881,2,25,704,7,,,SM0204,,"Guy, W",SS190,Nova Zembla,steamer,255,EG sealing comes no where close to matching NL.
SV3289,Polynia : 1881,Dundee,Davis Strait,East Greenland,1881,8,101,1084,11,,,SM0542,,"Yule, C",SS207,Polynia,steamer,358,EG sealing comes no where close to matching NL.
SV3282,Resolute : 1881,Dundee,Davis Strait,Newfoundland,1881,3,41,40979,418,,,SM0249,,Kilgour,SS227,Resolute,steamer,424,"All at NL do well - now using NL ice-masters, with their local crews, for sealing."
SV3283,Thetis : 1881,Dundee,East Greenland,Newfoundland,1881,,,14095,137,12 bn (12),,SM0064,,"Brown, J",SS263,Thetis,steamer,492,"Only 'NL' sealing vessel which hunted at EG en route home (12 whales taken there are BN which yield just 12 tons of oil, an average of 1 ton oil each)."
SV3290,Victor : 1881,Dundee,East Greenland,East Greenland,1881,1,15,1243,13,,,SM0074,,Burnett,SS282,Victor,steamer,278,"Lost 17 July Admiralty Inlet, thus the one whale was most likely captured at EG (but a rare  good size which produced 15 tons oil)."
SV3297,Alert : 1881,Peterhead,Only sealing,East Greenland,1881,,,1771,36,,,SM0284,,"Mackie, T",SS012,Alert,sailing vessel,130,
SV3293,Eclipse : 1881,Peterhead,East Greenland,East Greenland,1881,14,110,3100,35,39 bn (40),,SM0190,,"Gray, D",SS077,Eclipse,steamer,295,"The whales were BN, which industry has increasingly turned to as an EG 'whaling' option. Note: Also 39 BN - P'head takes up this venture especially under Gray family leadership - started in 1877 when Jan Mayen, after a failed seal fishery, captured 10 (1 yielded just a ton, but with prices hitting 90 lb sterling a ton in early 1880s, it became the rage in P'head where owners could not compete with the new Dundee steamers in the traditional fisheries. Markets were soon saturated, however, and then only pursued by continental sailing vessels with any vigor."
SV3294,Hope : 1881,Peterhead,East Greenland,East Greenland,1881,9,78,4929,89,4 bn (4),,SM0197,,"Gray, J, Jr",SS126,Hope,steamer,307,"The whales were BN, which industry has increasingly turned to as an EG 'whaling' option"
SV3295,Perseverance : 1881,Peterhead,Only sealing,East Greenland,1881,,,775,7,39 bn (30),,SM0564,,"Walker, R",SS202,Perseverance,sailing vessel,163,"The whales were BN, which industry has increasingly turned to as an EG 'whaling' option"
SV3296,Windward : 1881,Peterhead,Only sealing,East Greenland,1881,,,850,10,21 bn (25),,SM0330,,"Murray, A",SS293,Windward,steamer,245,"The whales were BN, which industry has increasingly turned to as an EG 'whaling' option"
SV3304,Active : 1882,Dundee,Davis Strait,Only whaling,1882,6,44,,,,,SM0474,,Taylor,SS005,Active,steamer,237,"Listed as sealing at EG, but no catch recorded."
SV3298,Arctic 2 : 1882,Dundee,Only sealing,Newfoundland,1882,,,24663,250,,,SM0003,,Adams,SS025,Arctic 2,steamer,522,"Originally scheduled to continue to DS whaling, but too heavily damaged at NL seal fishery. Poor environmental conditions there reduce catch to half that of previous year. "
SV3299,Aurora : 1882,Dundee,Davis Strait,Newfoundland,1882,16,141,8250,83,,,SM0167,,"Fairweather, A",SS027,Aurora,steamer,367,
SV3306,Erik : 1882,Dundee,Davis Strait,Only whaling,1882,7,56,,,,,SM0507,,"Walker, J",SS092,Erik,steamer,412,Focused on DS whaling only.
SV3300,Esquimaux : 1882,Dundee,Davis Strait,Newfoundland,1882,11,68,8421,84,,,SM0163,?,Edwards,SS095,Esquimaux,steamer,436,
SV3308,Intrepid : 1882,Dundee,Only sealing,East Greenland,1882,,,1847,51,23 bn (25),,SM0554,,"Davidson, R",SS130,Intrepid,steamer,434,All whales were bn - Dundee's attempt to also pursue this new opportunity while oil prices were high.
SV3309,Jan Mayen : 1882,Dundee,East Greenland,Only whaling,1882,0,0,,,,,SM0397,,"Salmon, W",SS135,Jan Mayen,steamer,233,Lost 21 April.
SV3310,Jan Mayen : 1882,Dundee,Only sealing,East Greenland,1882,,,3306,83,,,SM0149,,Deuchers,SS136,Jan Mayen,steamer,319,
SV3307,Mazinthien : 1882,Dundee,Davis Strait,Only whaling,1882,11,85,,,,,SM0428,,Souter,SS176,Mazinthien,steamer,308,Focused on DS whaling only.
SV3301,Narwhal : 1882,Dundee,Davis Strait,Newfoundland,1882,4,41,4805,48,,,SM0278,,"M'Lennan, J",SS183,Narwhal,steamer,434,
SV3311,Nova Zembla : 1882,Dundee,Davis Strait,East Greenland,1882,8,68,9802,69,,,SM0204,,"Guy, W",SS190,Nova Zembla,steamer,255,
